"game_rk";"quest_rk";"employee_rk";"game_dttm";"price";"game_flg";"finish_flg";"time"
682944;5740;28497;"2018-01-28 18:30:00";3000;1;1;45
682948;5762;28468;"2018-01-10 11:45:00";3200;1;1;46
682952;5762;28501;"2018-02-01 11:45:00";3200;1;0;
682956;5748;28472;"2018-01-03 21:15:00";5000;1;1;50
682960;5772;28485;"2018-01-25 20:30:00";4000;1;0;
682964;5773;28464;"2018-01-24 15:45:00";4000;1;1;44
682968;5762;28468;"2018-01-31 07:45:00";3200;1;0;
682972;5762;28507;"2018-01-05 03:45:00";3200;1;0;
682976;5754;28492;"2018-02-07 09:00:00";3200;1;1;49
682980;5761;28479;"2018-01-31 18:30:00";4000;1;0;
682984;5760;28476;"2018-02-26 04:45:00";3200;1;1;46
682988;5772;28504;"2018-01-01 22:30:00";4000;1;1;41
682992;5743;28465;"2018-01-20 06:45:00";3200;1;1;44
682996;5765;28520;"2018-02-04 05:15:00";4000;0;;
683000;5752;28520;"2018-02-16 01:30:00";4000;0;;
683004;5743;28484;"2018-02-26 19:45:00";4000;1;1;48
683009;5767;28492;"2018-02-13 09:30:00";3200;0;;
683013;5763;28521;"2018-01-11 01:00:00";4000;1;1;48
683017;5758;28454;"2018-02-16 12:45:00";2400;1;1;30
683021;5741;28506;"2018-02-19 01:00:00";2400;1;0;
683025;5761;28496;"2018-02-15 13:30:00";3200;0;;
683029;5744;28516;"2018-02-18 16:45:00";5000;0;;
683033;5766;28478;"2018-02-25 18:15:00";4000;1;1;50
683037;5755;28516;"2018-01-11 21:30:00";5000;1;1;36
683041;5763;28493;"2018-02-03 20:00:00";5000;1;1;38
683045;5758;28461;"2018-02-17 05:45:00";2400;1;1;36
683049;5762;28507;"2018-01-29 05:45:00";3200;0;;
683053;5747;28497;"2018-01-16 18:15:00";3000;0;;
683057;5766;28473;"2018-02-04 18:15:00";4000;1;1;41
683061;5763;28521;"2018-01-05 07:00:00";4000;1;1;49
683065;5745;28468;"2018-01-25 05:15:00";3200;0;;
683069;5741;28469;"2018-01-27 19:00:00";3000;1;0;
683073;5750;28488;"2018-01-18 19:30:00";3000;1;1;50
683077;5757;28494;"2018-02-20 10:30:00";2400;0;;
683081;5764;28496;"2018-01-10 22:00:00";4000;1;1;47
683085;5768;28458;"2018-02-14 19:00:00";3000;1;0;
683089;5772;28468;"2018-02-28 01:30:00";3200;0;;
683093;5741;28512;"2018-01-23 00:00:00";2400;1;1;50
683097;5740;28503;"2018-01-02 14:30:00";3000;0;;
683101;5753;28498;"2018-02-05 11:45:00";4000;1;0;
683105;5752;28521;"2018-02-23 05:30:00";4000;0;;
683109;5747;28503;"2018-01-07 21:15:00";3000;1;1;49
683113;5766;28476;"2018-01-20 06:15:00";3200;1;1;33
683117;5764;28484;"2018-01-24 22:00:00";4000;1;1;40
683121;5754;28478;"2018-02-22 22:00:00";4000;0;;
683125;5740;28503;"2018-02-17 22:30:00";3000;1;1;38
683129;5749;28508;"2018-02-01 16:45:00";3200;1;1;38
683133;5741;28488;"2018-02-10 14:00:00";3000;1;1;49
683137;5740;28500;"2018-01-15 16:30:00";2400;0;;
683141;5773;28462;"2018-02-14 12:45:00";4000;1;1;41
683145;5744;28456;"2018-02-10 09:45:00";4000;1;0;
683149;5765;28520;"2018-01-08 02:15:00";4000;1;1;30
683153;5773;28464;"2018-02-16 20:45:00";5000;1;1;47
683157;5762;28485;"2018-01-06 13:45:00";4000;1;1;50
683161;5748;28516;"2018-01-05 15:15:00";5000;1;1;49
683165;5750;28488;"2018-01-21 15:30:00";3000;0;;
683169;5756;28499;"2018-02-28 20:45:00";5000;0;;
683173;5759;28498;"2018-01-30 20:15:00";5000;0;;
683177;5741;28486;"2018-02-21 02:00:00";2400;0;;
683181;5742;28520;"2018-01-28 01:45:00";4000;1;1;34
683185;5743;28496;"2018-02-15 19:45:00";4000;1;1;39
683189;5755;28522;"2018-02-18 04:30:00";4000;1;1;50
683193;5767;28478;"2018-01-03 19:30:00";4000;1;1;35
683197;5760;28492;"2018-02-17 00:45:00";3200;0;;
683201;5765;28502;"2018-02-22 14:15:00";4000;1;1;38
683205;5745;28468;"2018-01-23 00:15:00";3200;0;;
683209;5742;28502;"2018-02-13 14:45:00";4000;0;;
683213;5772;28485;"2018-02-18 13:30:00";4000;1;1;50
683217;5742;28520;"2018-02-13 07:45:00";4000;0;;
683221;5760;28476;"2018-01-29 02:45:00";3200;0;;
683225;5751;28461;"2018-01-14 03:30:00";2400;1;0;
683229;5749;28466;"2018-02-21 20:45:00";4000;1;1;31
683233;5742;28502;"2018-02-28 12:45:00";4000;1;1;48
683237;5746;28467;"2018-01-16 14:15:00";4000;1;1;45
683241;5758;28475;"2018-02-19 09:45:00";2400;1;1;32
683245;5773;28459;"2018-01-17 19:45:00";5000;1;1;41
683249;5768;28475;"2018-02-23 06:00:00";2400;1;1;41
683253;5746;28471;"2018-02-27 20:15:00";5000;1;1;32
683257;5746;28513;"2018-01-15 02:15:00";4000;1;1;50
683261;5750;28469;"2018-02-09 21:30:00";3000;0;;
683266;5751;28461;"2018-01-02 11:30:00";2400;0;;
683270;5766;28495;"2018-01-08 01:15:00";3200;0;;
683274;5742;28520;"2018-02-08 04:45:00";4000;1;1;48
683278;5754;28478;"2018-02-10 16:00:00";4000;1;0;
683282;5744;28490;"2018-01-07 09:45:00";4000;1;1;45
683286;5768;28461;"2018-01-15 08:00:00";2400;1;1;35
683290;5744;28516;"2018-01-12 22:45:00";5000;1;1;38
683294;5760;28473;"2018-01-28 12:45:00";3200;1;0;
683298;5771;28499;"2018-02-03 17:00:00";5000;1;0;
683302;5768;28460;"2018-01-17 04:00:00";2400;0;;
683306;5772;28504;"2018-02-15 21:30:00";4000;1;0;
683310;5768;28511;"2018-02-28 12:00:00";2400;1;1;49
683314;5770;28458;"2018-01-18 12:15:00";2400;0;;
683318;5754;28476;"2018-02-22 05:00:00";3200;0;;
683322;5770;28511;"2018-02-22 18:15:00";3000;1;1;46
683326;5772;28501;"2018-02-22 01:30:00";3200;1;1;50
683330;5741;28491;"2018-01-06 20:00:00";3000;0;;
683334;5755;28483;"2018-02-15 23:30:00";4000;1;1;43
683338;5761;28465;"2018-02-23 04:30:00";3200;0;;
683342;5770;28458;"2018-02-24 22:15:00";3000;0;;
683346;5757;28487;"2018-02-12 13:30:00";2400;1;1;46
683350;5755;28516;"2018-02-02 19:30:00";5000;0;;
683354;5748;28483;"2018-02-15 13:15:00";4000;0;;
683358;5763;28502;"2018-02-18 23:00:00";4000;0;;
683362;5739;28459;"2018-01-18 12:30:00";4000;1;1;50
683366;5749;28508;"2018-01-03 17:45:00";4000;1;1;45
683370;5772;28468;"2018-02-25 11:30:00";3200;1;1;34
683374;5756;28499;"2018-01-18 13:45:00";4000;1;1;50
683378;5761;28496;"2018-02-07 20:30:00";4000;1;1;50
682648;5758;28460;"2018-02-02 02:45:00";2400;1;1;50
682652;5743;28465;"2018-01-01 05:45:00";3200;1;1;49
682656;5764;28484;"2018-02-23 15:00:00";4000;1;0;
682660;5772;28507;"2018-01-06 02:30:00";3200;1;1;37
682664;5768;28461;"2018-02-17 05:00:00";2400;1;1;41
682668;5756;28470;"2018-01-18 20:45:00";5000;0;;
682672;5760;28495;"2018-02-03 10:45:00";3200;1;1;48
682676;5770;28460;"2018-01-08 02:15:00";2400;1;1;49
682680;5746;28455;"2018-01-02 10:15:00";4000;1;1;42
682684;5750;28488;"2018-01-03 21:30:00";3000;0;;
682688;5760;28481;"2018-02-24 18:45:00";4000;1;0;
682692;5762;28507;"2018-01-12 02:45:00";3200;1;1;46
682696;5755;28483;"2018-02-25 18:30:00";5000;1;1;47
682700;5768;28475;"2018-02-25 01:00:00";2400;0;;
682704;5765;28474;"2018-01-17 10:15:00";4000;1;1;40
682708;5754;28481;"2018-01-17 23:00:00";3200;1;1;32
682712;5770;28511;"2018-01-07 12:15:00";2400;1;1;48
682716;5751;28460;"2018-02-08 00:30:00";2400;0;;
682720;5743;28514;"2018-01-18 00:45:00";3200;1;1;45
682724;5746;28513;"2018-01-20 11:15:00";4000;1;1;40
682728;5763;28509;"2018-01-19 22:00:00";5000;0;;
682732;5765;28521;"2018-01-20 07:15:00";4000;1;1;44
682736;5770;28460;"2018-02-08 08:15:00";2400;1;0;
682740;5768;28460;"2018-02-19 09:00:00";2400;1;1;40
682744;5755;28456;"2018-01-26 06:30:00";4000;1;1;43
682748;5739;28459;"2018-01-08 13:30:00";5000;1;1;48
682755;5758;28460;"2018-01-07 01:45:00";2400;1;1;49
682759;5748;28483;"2018-02-07 20:15:00";5000;1;1;50
682763;5742;28493;"2018-01-26 13:45:00";4000;1;1;44
682767;5751;28454;"2018-01-28 20:30:00";3000;1;1;39
682771;5750;28469;"2018-01-22 14:30:00";2400;0;;
682775;5752;28493;"2018-02-06 20:30:00";5000;1;1;33
682779;5750;28469;"2018-01-16 20:30:00";3000;1;1;50
682783;5761;28479;"2018-01-06 19:30:00";4000;1;1;42
682787;5739;28464;"2018-02-03 13:30:00";5000;1;1;49
682791;5740;28503;"2018-02-16 13:30:00";2400;1;1;41
682795;5755;28490;"2018-02-08 00:30:00";4000;1;1;46
682799;5757;28505;"2018-01-19 03:30:00";2400;0;;
682803;5740;28503;"2018-02-01 17:30:00";2400;1;1;34
682807;5763;28493;"2018-02-03 16:00:00";5000;1;1;33
682811;5762;28501;"2018-02-26 00:45:00";3200;1;1;50
682815;5754;28492;"2018-02-28 11:00:00";3200;1;1;31
682819;5770;28475;"2018-02-26 08:15:00";2400;0;;
682823;5763;28502;"2018-01-25 16:00:00";4000;1;1;40
682827;5766;28476;"2018-01-16 09:15:00";3200;0;;
682831;5743;28519;"2018-02-19 07:45:00";3200;1;1;50
682835;5772;28510;"2018-02-06 16:30:00";3200;0;;
682839;5753;28489;"2018-02-05 18:45:00";5000;1;1;50
682843;5752;28502;"2018-01-12 21:30:00";5000;1;1;30
682847;5772;28468;"2018-02-11 08:30:00";3200;0;;
682851;5750;28491;"2018-02-26 17:30:00";2400;0;;
682855;5762;28510;"2018-01-12 14:45:00";3200;1;1;40
682859;5772;28510;"2018-01-23 19:30:00";4000;1;0;
682863;5760;28476;"2018-01-20 02:45:00";3200;1;0;
682867;5743;28496;"2018-02-28 14:45:00";3200;1;0;
682871;5748;28516;"2018-01-08 21:15:00";5000;1;0;
682875;5742;28502;"2018-01-25 18:45:00";5000;1;1;33
682879;5763;28521;"2018-02-26 01:00:00";4000;0;;
682883;5768;28461;"2018-02-20 11:00:00";2400;1;1;39
682887;5765;28520;"2018-02-16 01:15:00";4000;0;;
682891;5770;28475;"2018-01-19 05:15:00";2400;0;;
682895;5762;28485;"2018-01-10 16:45:00";3200;1;1;50
682899;5764;28519;"2018-02-17 00:00:00";3200;1;1;30
682903;5748;28516;"2018-01-24 12:15:00";4000;1;1;50
682907;5762;28501;"2018-02-04 07:45:00";3200;1;1;44
682911;5768;28461;"2018-02-27 10:00:00";2400;1;1;38
682915;5766;28495;"2018-02-09 10:15:00";3200;1;0;
682919;5763;28502;"2018-02-19 16:00:00";4000;1;1;44
682923;5747;28497;"2018-02-28 12:15:00";2400;1;1;50
682927;5760;28473;"2018-01-25 12:45:00";3200;1;1;49
682931;5749;28518;"2018-01-14 16:45:00";4000;1;1;37
682935;5768;28511;"2018-02-27 23:00:00";2400;1;1;39
682939;5768;28511;"2018-01-25 12:00:00";2400;1;1;44
682943;5752;28520;"2018-01-13 07:30:00";4000;1;1;40
682947;5764;28479;"2018-01-15 15:00:00";3200;0;;
682951;5760;28492;"2018-02-17 06:45:00";3200;1;0;
682955;5750;28486;"2018-02-12 08:30:00";2400;1;0;
682959;5762;28485;"2018-02-15 23:45:00";3200;1;0;
682963;5740;28503;"2018-01-14 22:30:00";3000;1;1;43
682967;5770;28454;"2018-01-16 14:15:00";2400;1;1;32
682971;5741;28486;"2018-01-15 00:00:00";2400;1;0;
682975;5766;28481;"2018-01-05 19:15:00";4000;1;1;44
682979;5762;28504;"2018-01-04 14:45:00";4000;1;1;50
682983;5753;28498;"2018-01-27 14:45:00";5000;1;1;50
682987;5755;28483;"2018-02-01 14:30:00";4000;0;;
682991;5742;28509;"2018-02-18 13:45:00";5000;1;1;40
682995;5755;28472;"2018-02-18 15:30:00";5000;1;1;40
682999;5771;28482;"2018-02-19 17:00:00";4000;1;1;46
683003;5762;28468;"2018-02-28 07:45:00";3200;1;1;50
683007;5751;28475;"2018-01-26 10:30:00";2400;0;;
683010;5744;28456;"2018-01-16 01:45:00";4000;1;1;36
683014;5761;28465;"2018-01-16 03:30:00";3200;0;;
683018;5740;28503;"2018-01-16 13:30:00";2400;0;;
683022;5766;28495;"2018-02-09 04:15:00";3200;0;;
683026;5764;28484;"2018-01-20 19:00:00";4000;1;0;
683030;5757;28477;"2018-01-03 08:30:00";2400;1;1;47
683034;5773;28459;"2018-01-12 22:45:00";5000;1;1;44
683038;5749;28466;"2018-01-05 11:45:00";3200;1;1;36
683042;5759;28498;"2018-02-02 13:15:00";4000;1;1;45
683046;5773;28462;"2018-01-26 16:45:00";4000;1;1;35
683050;5770;28475;"2018-02-11 06:15:00";2400;1;1;50
683054;5758;28461;"2018-01-09 02:45:00";2400;0;;
683058;5770;28454;"2018-01-27 17:15:00";3000;1;0;
683062;5770;28458;"2018-02-24 14:15:00";3000;1;1;35
683066;5759;28489;"2018-02-07 15:15:00";4000;1;1;50
683070;5751;28461;"2018-02-12 06:30:00";2400;1;1;47
683074;5758;28458;"2018-02-15 12:45:00";2400;0;;
683078;5748;28490;"2018-02-05 08:15:00";4000;1;1;49
683082;5748;28490;"2018-02-17 08:15:00";4000;1;1;50
683086;5763;28493;"2018-01-02 19:00:00";5000;0;;
683090;5758;28461;"2018-01-21 08:45:00";2400;0;;
683094;5751;28511;"2018-02-09 23:30:00";2400;1;1;40
683098;5741;28512;"2018-02-23 02:00:00";2400;1;0;
683102;5757;28480;"2018-02-24 23:30:00";2400;1;1;37
683106;5758;28460;"2018-01-14 00:45:00";2400;1;1;32
683110;5754;28492;"2018-02-04 01:00:00";3200;1;1;44
683114;5743;28519;"2018-01-11 02:45:00";3200;1;1;50
683118;5744;28490;"2018-02-20 00:45:00";4000;1;1;40
683122;5753;28498;"2018-02-03 18:45:00";5000;1;1;50
683126;5757;28487;"2018-02-16 20:30:00";3000;1;1;44
683130;5743;28465;"2018-02-13 03:45:00";3200;0;;
683134;5767;28476;"2018-01-16 07:30:00";3200;1;1;43
683138;5760;28492;"2018-01-23 00:45:00";3200;1;1;50
683142;5742;28521;"2018-02-24 10:45:00";4000;1;1;33
683146;5762;28501;"2018-02-02 02:45:00";3200;1;1;49
683150;5764;28479;"2018-01-21 21:00:00";4000;0;;
683154;5759;28489;"2018-01-14 16:15:00";5000;1;1;36
683158;5757;28494;"2018-02-14 06:30:00";2400;1;1;49
683162;5748;28456;"2018-02-28 03:15:00";4000;0;;
683166;5755;28516;"2018-02-09 22:30:00";5000;0;;
683170;5768;28458;"2018-02-17 13:00:00";3000;1;1;30
683174;5771;28470;"2018-01-15 18:00:00";5000;1;0;
683178;5761;28519;"2018-01-05 06:30:00";3200;0;;
683182;5765;28509;"2018-01-18 13:15:00";4000;0;;
683186;5754;28492;"2018-01-31 09:00:00";3200;1;0;
683190;5749;28508;"2018-01-30 17:45:00";3200;0;;
683194;5769;28466;"2018-01-17 13:00:00";3200;1;0;
683198;5749;28518;"2018-01-11 16:45:00";3200;1;1;38
683202;5744;28490;"2018-01-13 07:45:00";4000;0;;
683206;5769;28466;"2018-01-29 15:00:00";3200;1;0;
683210;5757;28477;"2018-01-11 07:30:00";2400;1;1;50
683214;5741;28486;"2018-01-30 06:00:00";2400;1;1;50
683218;5750;28491;"2018-02-08 17:30:00";2400;1;0;
683222;5768;28458;"2018-02-21 16:00:00";2400;1;1;33
683226;5771;28499;"2018-02-15 13:00:00";4000;1;1;49
683230;5771;28470;"2018-01-02 21:00:00";5000;1;1;47
683234;5753;28489;"2018-01-22 15:45:00";4000;1;1;50
683238;5745;28501;"2018-02-05 08:15:00";3200;1;1;34
683242;5763;28474;"2018-02-01 03:00:00";4000;1;1;34
683246;5758;28458;"2018-02-06 12:45:00";2400;1;1;46
683250;5766;28492;"2018-02-05 02:15:00";3200;0;;
683254;5763;28502;"2018-02-13 20:00:00";5000;1;1;50
683258;5746;28471;"2018-02-03 22:15:00";5000;1;1;47
683262;5742;28520;"2018-01-08 10:45:00";4000;1;1;35
683265;5741;28469;"2018-01-12 23:00:00";2400;1;1;50
683269;5766;28492;"2018-02-25 01:15:00";3200;1;1;50
683273;5744;28516;"2018-01-29 23:45:00";4000;1;1;47
683277;5760;28481;"2018-01-27 16:45:00";4000;1;1;50
683281;5747;28497;"2018-01-16 20:15:00";3000;1;1;45
683285;5772;28510;"2018-01-18 22:30:00";4000;1;0;
683289;5746;28455;"2018-01-26 04:15:00";4000;1;1;35
683293;5743;28465;"2018-02-01 07:45:00";3200;1;1;43
683297;5746;28471;"2018-02-20 23:15:00";4000;1;1;40
683301;5766;28473;"2018-01-18 17:15:00";3200;1;0;
683305;5745;28468;"2018-02-19 03:15:00";3200;0;;
683309;5755;28522;"2018-01-23 11:30:00";4000;1;1;39
683313;5763;28521;"2018-01-27 04:00:00";4000;0;;
683317;5768;28461;"2018-02-12 06:00:00";2400;1;1;45
683321;5747;28497;"2018-02-15 11:15:00";2400;1;0;
683325;5741;28512;"2018-02-13 01:00:00";2400;1;0;
683329;5761;28479;"2018-01-10 18:30:00";4000;0;;
683333;5740;28500;"2018-01-21 20:30:00";3000;1;1;50
683337;5764;28465;"2018-02-07 11:00:00";3200;1;1;50
683341;5764;28479;"2018-02-07 14:00:00";3200;1;0;
683345;5763;28502;"2018-01-07 12:00:00";4000;1;1;43
683349;5762;28507;"2018-02-06 06:45:00";3200;1;0;
683353;5762;28468;"2018-01-07 01:45:00";3200;1;1;49
683357;5744;28522;"2018-02-23 05:45:00";4000;1;1;44
683361;5757;28505;"2018-01-01 11:30:00";2400;1;1;34
683365;5763;28521;"2018-02-11 11:00:00";4000;1;1;44
683369;5741;28486;"2018-02-20 03:00:00";2400;1;1;41
683373;5741;28488;"2018-02-10 16:00:00";3000;1;1;34
683377;5750;28491;"2018-01-05 13:30:00";3000;1;1;31
683381;5753;28498;"2018-02-20 15:45:00";4000;1;0;
683384;5741;28488;"2018-01-22 14:00:00";2400;1;0;
683388;5755;28522;"2018-02-06 02:30:00";4000;1;1;43
683392;5753;28498;"2018-02-11 19:45:00";5000;1;1;45
683396;5747;28500;"2018-02-27 16:15:00";2400;1;1;50
683400;5770;28461;"2018-02-05 05:15:00";2400;1;1;40
683404;5765;28502;"2018-01-28 14:15:00";5000;1;1;31
683408;5757;28457;"2018-02-15 20:30:00";3000;1;1;30
683412;5744;28522;"2018-01-27 02:45:00";4000;1;0;
683416;5764;28465;"2018-02-17 02:00:00";3200;1;1;50
683420;5772;28485;"2018-02-22 20:30:00";4000;1;1;49
683424;5754;28495;"2018-01-12 06:00:00";3200;0;;
683428;5772;28468;"2018-01-25 09:30:00";3200;0;;
683432;5746;28463;"2018-02-05 08:15:00";4000;1;1;50
683436;5747;28500;"2018-01-12 16:15:00";2400;1;1;49
683440;5757;28457;"2018-01-24 16:30:00";2400;1;1;40
683444;5758;28454;"2018-02-25 22:45:00";3000;0;;
683448;5746;28471;"2018-01-08 19:15:00";5000;0;;
683452;5766;28473;"2018-01-06 15:15:00";4000;1;1;45
683456;5746;28463;"2018-02-25 01:15:00";4000;1;1;33
683460;5765;28474;"2018-02-10 03:15:00";4000;0;;
683464;5743;28496;"2018-02-16 12:45:00";3200;1;1;48
683468;5757;28505;"2018-02-20 02:30:00";2400;1;1;48
683472;5747;28503;"2018-02-26 18:15:00";3000;0;;
683476;5767;28492;"2018-02-17 10:30:00";3200;0;;
683480;5752;28521;"2018-02-18 04:30:00";4000;1;1;50
683484;5742;28493;"2018-01-24 16:45:00";4000;1;1;48
683488;5764;28479;"2018-02-13 14:00:00";3200;1;1;46
683492;5750;28491;"2018-02-03 16:30:00";3000;1;1;47
683496;5746;28513;"2018-01-05 11:15:00";4000;1;1;38
683500;5764;28519;"2018-01-13 11:00:00";3200;1;1;47
683504;5752;28520;"2018-02-10 11:30:00";4000;1;0;
683508;5752;28474;"2018-01-02 00:30:00";4000;1;0;
683512;5767;28478;"2018-02-03 17:30:00";4000;1;1;40
683516;5763;28502;"2018-01-06 19:00:00";5000;1;1;42
683521;5751;28454;"2018-01-13 22:30:00";3000;1;1;50
683525;5745;28510;"2018-02-24 14:15:00";4000;1;0;
683529;5757;28477;"2018-02-26 11:30:00";2400;1;1;35
683533;5770;28461;"2018-01-21 00:15:00";2400;1;1;30
683537;5767;28478;"2018-01-16 16:30:00";3200;1;1;48
683541;5761;28496;"2018-01-30 19:30:00";4000;1;1;41
683545;5770;28511;"2018-02-07 20:15:00";3000;1;1;46
683549;5767;28495;"2018-01-24 10:30:00";3200;1;1;33
683553;5755;28483;"2018-02-10 22:30:00";5000;1;1;45
683557;5754;28492;"2018-01-11 06:00:00";3200;1;1;48
683561;5748;28472;"2018-01-27 15:15:00";5000;1;1;31
683565;5760;28473;"2018-02-03 17:45:00";4000;1;1;50
683569;5750;28491;"2018-01-18 22:30:00";3000;1;1;42
683573;5771;28482;"2018-02-28 17:00:00";4000;0;;
683577;5745;28510;"2018-01-08 15:15:00";4000;1;1;38
683581;5748;28456;"2018-02-17 10:15:00";4000;1;0;
683585;5742;28520;"2018-01-14 08:45:00";4000;1;1;50
683589;5750;28469;"2018-02-06 21:30:00";3000;0;;
683593;5753;28489;"2018-01-20 20:45:00";5000;1;1;50
683597;5761;28479;"2018-01-19 14:30:00";3200;0;;
683601;5764;28484;"2018-02-08 19:00:00";4000;1;1;50
683605;5757;28494;"2018-02-22 07:30:00";2400;1;1;40
683609;5748;28490;"2018-02-01 11:15:00";4000;1;1;44
683613;5764;28519;"2018-01-13 03:00:00";3200;1;1;47
683617;5743;28484;"2018-01-24 20:45:00";4000;1;1;46
683621;5769;28508;"2018-01-03 13:00:00";4000;1;1;50
683625;5762;28501;"2018-01-17 02:45:00";3200;1;0;
683629;5758;28511;"2018-02-28 12:45:00";2400;1;1;31
683633;5752;28520;"2018-01-02 00:30:00";4000;1;1;48
683637;5763;28502;"2018-02-28 16:00:00";4000;1;1;30
683641;5766;28495;"2018-01-26 03:15:00";3200;1;1;40
683645;5757;28505;"2018-01-08 02:30:00";2400;1;1;47
683649;5760;28481;"2018-01-20 15:45:00";4000;1;1;49
683653;5739;28459;"2018-02-14 15:30:00";4000;0;;
683657;5751;28454;"2018-02-19 12:30:00";2400;0;;
683661;5741;28506;"2018-02-07 11:00:00";2400;1;1;39
683665;5745;28485;"2018-02-13 18:15:00";4000;1;1;49
683669;5750;28506;"2018-01-29 08:30:00";2400;1;1;50
683673;5772;28507;"2018-02-02 01:30:00";3200;0;;
683677;5770;28458;"2018-02-21 18:15:00";3000;1;1;49
683681;5754;28473;"2018-01-27 15:00:00";4000;1;1;50
683685;5745;28507;"2018-02-14 07:15:00";3200;0;;
683689;5759;28515;"2018-01-13 14:15:00";5000;0;;
683693;5739;28464;"2018-01-27 13:30:00";5000;1;1;38
683697;5744;28490;"2018-01-01 11:45:00";4000;1;0;
683701;5763;28521;"2018-02-17 11:00:00";4000;1;1;31
683705;5748;28490;"2018-02-08 02:15:00";4000;0;;
683709;5765;28474;"2018-02-28 05:15:00";4000;1;1;40
683713;5758;28460;"2018-01-11 02:45:00";2400;1;1;44
683717;5765;28520;"2018-02-16 05:15:00";4000;1;1;38
683721;5766;28478;"2018-01-04 18:15:00";4000;1;1;44
683725;5744;28522;"2018-01-02 09:45:00";4000;1;1;43
683729;5747;28503;"2018-01-16 11:15:00";2400;1;1;50
683733;5742;28509;"2018-02-27 17:45:00";4000;1;0;
683737;5751;28454;"2018-01-24 17:30:00";2400;0;;
683741;5756;28470;"2018-02-18 14:45:00";5000;1;1;50
683745;5760;28481;"2018-01-08 15:45:00";4000;1;1;43
683749;5741;28506;"2018-01-20 08:00:00";2400;1;1;44
683753;5769;28518;"2018-02-01 17:00:00";3200;1;1;48
683757;5748;28483;"2018-02-12 17:15:00";4000;1;1;50
683761;5752;28502;"2018-02-28 18:30:00";5000;1;0;
683765;5757;28480;"2018-02-10 12:30:00";2400;1;1;40
683769;5762;28507;"2018-02-12 10:45:00";3200;1;1;39
683773;5755;28490;"2018-01-08 06:30:00";4000;1;1;45
683778;5742;28521;"2018-02-09 08:45:00";4000;0;;
683782;5772;28504;"2018-01-24 15:30:00";3200;1;1;32
683786;5768;28458;"2018-02-17 15:00:00";3000;1;1;34
683790;5739;28459;"2018-02-24 22:30:00";5000;1;1;41
683794;5742;28474;"2018-02-07 01:45:00";4000;1;1;49
683798;5744;28472;"2018-02-15 19:45:00";5000;1;1;39
683802;5757;28494;"2018-02-19 03:30:00";2400;1;1;33
683806;5749;28518;"2018-02-28 19:45:00";4000;1;1;45
683810;5743;28465;"2018-01-23 10:45:00";3200;1;1;46
683814;5746;28467;"2018-02-21 19:15:00";5000;1;1;30
683818;5770;28511;"2018-01-22 16:15:00";2400;1;1;38
683822;5772;28507;"2018-01-18 06:30:00";3200;1;1;50
683826;5743;28484;"2018-02-26 15:45:00";3200;1;1;50
683830;5741;28506;"2018-02-02 00:00:00";2400;1;1;50
683834;5762;28468;"2018-02-22 05:45:00";3200;1;1;50
683838;5753;28489;"2018-02-04 17:45:00";5000;1;1;50
683842;5750;28488;"2018-02-06 13:30:00";2400;1;1;34
683846;5769;28518;"2018-01-05 14:00:00";4000;1;1;35
683850;5752;28509;"2018-02-19 16:30:00";4000;1;1;47
683854;5755;28483;"2018-02-15 15:30:00";4000;0;;
683858;5745;28468;"2018-01-14 00:15:00";3200;1;1;43
683862;5766;28481;"2018-02-08 21:15:00";4000;1;1;45
683866;5741;28491;"2018-01-06 18:00:00";3000;1;1;45
683870;5765;28521;"2018-02-06 06:15:00";4000;0;;
683874;5758;28511;"2018-01-19 16:45:00";2400;1;1;45
683878;5748;28490;"2018-02-08 08:15:00";4000;1;0;
683882;5764;28484;"2018-02-26 17:00:00";3200;1;1;49
683886;5758;28460;"2018-01-01 11:45:00";2400;0;;
683890;5743;28484;"2018-01-29 23:45:00";3200;1;1;47
683894;5742;28474;"2018-02-19 01:45:00";4000;0;;
